"Id","Date","Hour","avgValue"
4388161847,"13/04/2016","00:00:00",56
4388161847,"13/04/2016","01:00:00",54
4388161847,"13/04/2016","02:00:00",52
4388161847,"13/04/2016","03:00:00",50
4388161847,"13/04/2016","04:00:00",55
4388161847,"13/04/2016","05:00:00",81
4388161847,"13/04/2016","06:00:00",83
4388161847,"13/04/2016","07:00:00",66
4388161847,"13/04/2016","08:00:00",65
4388161847,"13/04/2016","09:00:00",57
4388161847,"13/04/2016","10:00:00",66
4388161847,"13/04/2016","11:00:00",64
4388161847,"13/04/2016","12:00:00",67
4388161847,"13/04/2016","13:00:00",61
4388161847,"13/04/2016","14:00:00",63
4388161847,"13/04/2016","15:00:00",62
4388161847,"13/04/2016","16:00:00",74
4388161847,"13/04/2016","17:00:00",73
4388161847,"13/04/2016","18:00:00",81
4388161847,"13/04/2016","19:00:00",85
4388161847,"13/04/2016","20:00:00",70
4388161847,"14/04/2016","04:00:00",78
4388161847,"14/04/2016","05:00:00",84
4388161847,"14/04/2016","06:00:00",80
4388161847,"14/04/2016","07:00:00",69
4388161847,"14/04/2016","08:00:00",62
4388161847,"14/04/2016","09:00:00",62
4388161847,"14/04/2016","10:00:00",65
4388161847,"14/04/2016","11:00:00",65
4388161847,"14/04/2016","12:00:00",63
4388161847,"14/04/2016","13:00:00",60
4388161847,"14/04/2016","14:00:00",57
4388161847,"14/04/2016","15:00:00",59
4388161847,"14/04/2016","16:00:00",75
4388161847,"14/04/2016","17:00:00",94
4388161847,"14/04/2016","18:00:00",70
4388161847,"14/04/2016","19:00:00",74
4388161847,"14/04/2016","20:00:00",62
4388161847,"14/04/2016","21:00:00",63
4388161847,"14/04/2016","22:00:00",60
4388161847,"14/04/2016","23:00:00",62
4388161847,"15/04/2016","00:00:00",55
4388161847,"15/04/2016","01:00:00",53
4388161847,"15/04/2016","02:00:00",51
4388161847,"15/04/2016","03:00:00",50
4388161847,"15/04/2016","04:00:00",58
4388161847,"15/04/2016","05:00:00",80
4388161847,"15/04/2016","06:00:00",84
4388161847,"15/04/2016","07:00:00",66
4388161847,"15/04/2016","08:00:00",62
4388161847,"15/04/2016","09:00:00",60
4388161847,"15/04/2016","10:00:00",63
4388161847,"15/04/2016","11:00:00",63
4388161847,"15/04/2016","12:00:00",62
4388161847,"15/04/2016","13:00:00",64
4388161847,"15/04/2016","14:00:00",60
4388161847,"15/04/2016","15:00:00",64
4388161847,"15/04/2016","16:00:00",85
4388161847,"15/04/2016","17:00:00",69
4388161847,"15/04/2016","18:00:00",72
4388161847,"15/04/2016","19:00:00",74
4388161847,"15/04/2016","20:00:00",72
4388161847,"15/04/2016","21:00:00",75
4388161847,"15/04/2016","22:00:00",80
4388161847,"15/04/2016","23:00:00",82
4388161847,"16/04/2016","00:00:00",75
4388161847,"16/04/2016","01:00:00",71
4388161847,"16/04/2016","02:00:00",68
4388161847,"16/04/2016","03:00:00",64
4388161847,"16/04/2016","04:00:00",67
4388161847,"16/04/2016","05:00:00",64
4388161847,"16/04/2016","06:00:00",73
4388161847,"16/04/2016","07:00:00",78
4388161847,"16/04/2016","08:00:00",86
4388161847,"16/04/2016","09:00:00",91
4388161847,"16/04/2016","10:00:00",81
4388161847,"16/04/2016","11:00:00",77
4388161847,"16/04/2016","12:00:00",77
4388161847,"16/04/2016","13:00:00",81
4388161847,"16/04/2016","14:00:00",85
4388161847,"16/04/2016","15:00:00",78
4388161847,"16/04/2016","16:00:00",73
4388161847,"16/04/2016","17:00:00",72
4388161847,"16/04/2016","18:00:00",78
4388161847,"16/04/2016","19:00:00",78
4388161847,"16/04/2016","20:00:00",77
4388161847,"16/04/2016","21:00:00",75
4388161847,"16/04/2016","22:00:00",65
4388161847,"16/04/2016","23:00:00",64
4388161847,"17/04/2016","00:00:00",63
4388161847,"17/04/2016","01:00:00",63
4388161847,"17/04/2016","02:00:00",63
4388161847,"17/04/2016","03:00:00",57
4388161847,"17/04/2016","04:00:00",56
4388161847,"17/04/2016","05:00:00",56
4388161847,"17/04/2016","06:00:00",64
4388161847,"17/04/2016","07:00:00",75
4388161847,"17/04/2016","08:00:00",74
4388161847,"17/04/2016","09:00:00",75
4388161847,"17/04/2016","10:00:00",69
4388161847,"17/04/2016","11:00:00",66
4388161847,"17/04/2016","12:00:00",75
4388161847,"17/04/2016","13:00:00",71
4388161847,"17/04/2016","14:00:00",70
4388161847,"17/04/2016","15:00:00",64
4388161847,"17/04/2016","16:00:00",66
4388161847,"17/04/2016","17:00:00",65
4388161847,"17/04/2016","18:00:00",67
4388161847,"17/04/2016","19:00:00",65
4388161847,"17/04/2016","20:00:00",67
4388161847,"17/04/2016","21:00:00",64
4388161847,"17/04/2016","22:00:00",67
4388161847,"18/04/2016","06:00:00",85
4388161847,"18/04/2016","07:00:00",78
4388161847,"18/04/2016","08:00:00",69
4388161847,"18/04/2016","09:00:00",64
4388161847,"18/04/2016","10:00:00",63
4388161847,"18/04/2016","11:00:00",72
4388161847,"18/04/2016","12:00:00",70
4388161847,"18/04/2016","13:00:00",68
4388161847,"18/04/2016","14:00:00",63
4388161847,"18/04/2016","15:00:00",64
4388161847,"18/04/2016","16:00:00",119
4388161847,"18/04/2016","17:00:00",108
4388161847,"18/04/2016","18:00:00",92
4388161847,"18/04/2016","19:00:00",83
4388161847,"18/04/2016","20:00:00",80
4388161847,"18/04/2016","21:00:00",70
4388161847,"18/04/2016","22:00:00",68
4388161847,"18/04/2016","23:00:00",59
4388161847,"19/04/2016","00:00:00",56
4388161847,"19/04/2016","01:00:00",53
4388161847,"19/04/2016","02:00:00",52
4388161847,"19/04/2016","03:00:00",51
4388161847,"19/04/2016","04:00:00",55
4388161847,"19/04/2016","05:00:00",86
4388161847,"19/04/2016","06:00:00",90
4388161847,"19/04/2016","07:00:00",67
4388161847,"19/04/2016","08:00:00",61
4388161847,"19/04/2016","09:00:00",60
4388161847,"19/04/2016","10:00:00",60
4388161847,"19/04/2016","11:00:00",63
4388161847,"19/04/2016","12:00:00",63
4388161847,"19/04/2016","13:00:00",58
4388161847,"19/04/2016","14:00:00",60
4388161847,"19/04/2016","15:00:00",59
4388161847,"19/04/2016","16:00:00",73
4388161847,"19/04/2016","17:00:00",75
4388161847,"19/04/2016","18:00:00",73
4388161847,"19/04/2016","19:00:00",68
4388161847,"19/04/2016","20:00:00",76
4388161847,"19/04/2016","21:00:00",66
4388161847,"19/04/2016","22:00:00",61
4388161847,"19/04/2016","23:00:00",57
4388161847,"20/04/2016","00:00:00",54
4388161847,"20/04/2016","01:00:00",55
4388161847,"20/04/2016","02:00:00",53
4388161847,"20/04/2016","03:00:00",53
4388161847,"20/04/2016","04:00:00",54
4388161847,"20/04/2016","05:00:00",80
4388161847,"20/04/2016","06:00:00",88
4388161847,"20/04/2016","07:00:00",66
4388161847,"20/04/2016","08:00:00",61
4388161847,"20/04/2016","09:00:00",59
4388161847,"20/04/2016","10:00:00",62
4388161847,"20/04/2016","11:00:00",64
4388161847,"20/04/2016","12:00:00",66
4388161847,"20/04/2016","13:00:00",64
4388161847,"20/04/2016","14:00:00",60
4388161847,"20/04/2016","15:00:00",62
4388161847,"20/04/2016","16:00:00",70
4388161847,"20/04/2016","17:00:00",81
4388161847,"20/04/2016","18:00:00",67
4388161847,"20/04/2016","19:00:00",74
4388161847,"20/04/2016","20:00:00",70
4388161847,"20/04/2016","21:00:00",64
4388161847,"20/04/2016","22:00:00",62
4388161847,"20/04/2016","23:00:00",55
4388161847,"21/04/2016","00:00:00",55
4388161847,"21/04/2016","01:00:00",53
4388161847,"21/04/2016","02:00:00",50
4388161847,"21/04/2016","03:00:00",49
4388161847,"21/04/2016","04:00:00",49
4388161847,"21/04/2016","05:00:00",69
4388161847,"21/04/2016","06:00:00",73
4388161847,"21/04/2016","07:00:00",62
4388161847,"21/04/2016","08:00:00",58
4388161847,"21/04/2016","09:00:00",56
4388161847,"21/04/2016","10:00:00",60
4388161847,"21/04/2016","11:00:00",61
4388161847,"21/04/2016","12:00:00",60
4388161847,"21/04/2016","13:00:00",60
4388161847,"21/04/2016","14:00:00",57
4388161847,"21/04/2016","15:00:00",61
4388161847,"21/04/2016","16:00:00",72
4388161847,"21/04/2016","17:00:00",73
4388161847,"21/04/2016","18:00:00",84
4388161847,"21/04/2016","19:00:00",77
4388161847,"21/04/2016","20:00:00",74
4388161847,"21/04/2016","21:00:00",60
4388161847,"22/04/2016","06:00:00",106
4388161847,"22/04/2016","07:00:00",67
4388161847,"22/04/2016","08:00:00",87
4388161847,"22/04/2016","09:00:00",77
4388161847,"22/04/2016","10:00:00",70
4388161847,"22/04/2016","11:00:00",65
4388161847,"22/04/2016","12:00:00",67
4388161847,"22/04/2016","13:00:00",71
4388161847,"22/04/2016","14:00:00",70
4388161847,"22/04/2016","15:00:00",73
4388161847,"22/04/2016","16:00:00",77
4388161847,"22/04/2016","17:00:00",72
4388161847,"22/04/2016","18:00:00",80
4388161847,"22/04/2016","19:00:00",61
4388161847,"22/04/2016","20:00:00",65
4388161847,"22/04/2016","21:00:00",67
4388161847,"22/04/2016","22:00:00",65
4388161847,"22/04/2016","23:00:00",62
4388161847,"23/04/2016","00:00:00",56
4388161847,"23/04/2016","01:00:00",53
4388161847,"23/04/2016","02:00:00",54
4388161847,"23/04/2016","03:00:00",54
4388161847,"23/04/2016","04:00:00",53
4388161847,"23/04/2016","05:00:00",54
4388161847,"23/04/2016","06:00:00",57
4388161847,"23/04/2016","07:00:00",61
4388161847,"23/04/2016","08:00:00",59
4388161847,"23/04/2016","09:00:00",62
4388161847,"23/04/2016","10:00:00",70
4388161847,"23/04/2016","11:00:00",71
4388161847,"23/04/2016","12:00:00",68
4388161847,"23/04/2016","13:00:00",80
4388161847,"23/04/2016","14:00:00",119
4388161847,"23/04/2016","15:00:00",66
4388161847,"23/04/2016","16:00:00",69
4388161847,"23/04/2016","17:00:00",71
4388161847,"23/04/2016","18:00:00",70
4388161847,"23/04/2016","19:00:00",63
4388161847,"23/04/2016","20:00:00",65
4388161847,"23/04/2016","21:00:00",56
4388161847,"23/04/2016","22:00:00",65
4388161847,"23/04/2016","23:00:00",66
4388161847,"24/04/2016","00:00:00",61
4388161847,"24/04/2016","01:00:00",59
4388161847,"24/04/2016","02:00:00",55
4388161847,"24/04/2016","03:00:00",56
4388161847,"24/04/2016","04:00:00",55
4388161847,"24/04/2016","05:00:00",56
4388161847,"24/04/2016","06:00:00",65
4388161847,"24/04/2016","07:00:00",61
4388161847,"24/04/2016","08:00:00",59
4388161847,"24/04/2016","09:00:00",52
4388161847,"24/04/2016","10:00:00",56
4388161847,"24/04/2016","11:00:00",60
4388161847,"24/04/2016","12:00:00",68
4388161847,"24/04/2016","13:00:00",70
4388161847,"24/04/2016","14:00:00",72
4388161847,"24/04/2016","15:00:00",69
4388161847,"24/04/2016","16:00:00",60
4388161847,"24/04/2016","17:00:00",56
4388161847,"24/04/2016","18:00:00",65
4388161847,"24/04/2016","19:00:00",62
4388161847,"24/04/2016","20:00:00",74
4388161847,"24/04/2016","21:00:00",62
4388161847,"24/04/2016","22:00:00",57
4388161847,"25/04/2016","05:00:00",69
4388161847,"25/04/2016","06:00:00",72
4388161847,"25/04/2016","07:00:00",68
4388161847,"25/04/2016","08:00:00",66
4388161847,"25/04/2016","09:00:00",60
4388161847,"25/04/2016","10:00:00",58
4388161847,"25/04/2016","11:00:00",66
4388161847,"25/04/2016","12:00:00",64
4388161847,"25/04/2016","13:00:00",60
4388161847,"25/04/2016","14:00:00",59
4388161847,"25/04/2016","15:00:00",58
4388161847,"25/04/2016","16:00:00",69
4388161847,"25/04/2016","17:00:00",87
4388161847,"25/04/2016","18:00:00",71
4388161847,"25/04/2016","19:00:00",81
4388161847,"25/04/2016","20:00:00",84
4388161847,"25/04/2016","21:00:00",64
4388161847,"25/04/2016","22:00:00",55
4388161847,"25/04/2016","23:00:00",51
4388161847,"26/04/2016","00:00:00",52
4388161847,"26/04/2016","01:00:00",54
4388161847,"26/04/2016","02:00:00",51
4388161847,"26/04/2016","03:00:00",54
4388161847,"26/04/2016","04:00:00",52
4388161847,"26/04/2016","05:00:00",77
4388161847,"26/04/2016","06:00:00",83
4388161847,"26/04/2016","07:00:00",67
4388161847,"26/04/2016","08:00:00",61
4388161847,"26/04/2016","09:00:00",60
4388161847,"26/04/2016","10:00:00",61
4388161847,"26/04/2016","11:00:00",64
4388161847,"26/04/2016","12:00:00",65
4388161847,"26/04/2016","13:00:00",60
4388161847,"26/04/2016","14:00:00",63
4388161847,"26/04/2016","15:00:00",60
4388161847,"26/04/2016","16:00:00",62
4388161847,"26/04/2016","17:00:00",69
4388161847,"26/04/2016","18:00:00",64
4388161847,"26/04/2016","19:00:00",64
4388161847,"26/04/2016","20:00:00",63
4388161847,"26/04/2016","21:00:00",60
4388161847,"26/04/2016","22:00:00",60
4388161847,"26/04/2016","23:00:00",57
4388161847,"27/04/2016","00:00:00",51
4388161847,"27/04/2016","01:00:00",53
4388161847,"27/04/2016","02:00:00",50
4388161847,"27/04/2016","03:00:00",48
4388161847,"27/04/2016","04:00:00",48
4388161847,"27/04/2016","05:00:00",66
4388161847,"27/04/2016","06:00:00",67
4388161847,"27/04/2016","07:00:00",58
4388161847,"27/04/2016","08:00:00",57
4388161847,"27/04/2016","09:00:00",56
4388161847,"27/04/2016","10:00:00",58
4388161847,"27/04/2016","11:00:00",64
4388161847,"27/04/2016","12:00:00",67
4388161847,"27/04/2016","13:00:00",60
4388161847,"27/04/2016","14:00:00",59
4388161847,"27/04/2016","15:00:00",63
4388161847,"27/04/2016","16:00:00",70
4388161847,"27/04/2016","17:00:00",72
4388161847,"27/04/2016","18:00:00",86
4388161847,"27/04/2016","19:00:00",68
4388161847,"27/04/2016","20:00:00",64
4388161847,"27/04/2016","21:00:00",63
4388161847,"27/04/2016","22:00:00",61
4388161847,"27/04/2016","23:00:00",60
4388161847,"28/04/2016","00:00:00",53
4388161847,"28/04/2016","01:00:00",50
4388161847,"28/04/2016","02:00:00",48
4388161847,"28/04/2016","03:00:00",48
4388161847,"28/04/2016","04:00:00",48
4388161847,"28/04/2016","05:00:00",75
4388161847,"28/04/2016","06:00:00",81
4388161847,"28/04/2016","07:00:00",70
4388161847,"28/04/2016","08:00:00",65
4388161847,"28/04/2016","09:00:00",56
4388161847,"28/04/2016","10:00:00",60
4388161847,"28/04/2016","11:00:00",60
4388161847,"28/04/2016","12:00:00",62
4388161847,"28/04/2016","13:00:00",61
4388161847,"28/04/2016","14:00:00",59
4388161847,"28/04/2016","15:00:00",56
4388161847,"28/04/2016","16:00:00",73
4388161847,"28/04/2016","17:00:00",74
4388161847,"28/04/2016","18:00:00",65
4388161847,"28/04/2016","19:00:00",64
4388161847,"28/04/2016","20:00:00",69
4388161847,"29/04/2016","05:00:00",72
4388161847,"29/04/2016","06:00:00",82
4388161847,"29/04/2016","07:00:00",66
4388161847,"29/04/2016","08:00:00",58
4388161847,"29/04/2016","09:00:00",59
4388161847,"29/04/2016","10:00:00",59
4388161847,"29/04/2016","11:00:00",57
4388161847,"29/04/2016","12:00:00",59
4388161847,"29/04/2016","13:00:00",61
4388161847,"29/04/2016","14:00:00",66
4388161847,"29/04/2016","15:00:00",73
4388161847,"29/04/2016","16:00:00",72
4388161847,"29/04/2016","17:00:00",69
4388161847,"29/04/2016","18:00:00",67
4388161847,"29/04/2016","19:00:00",65
4388161847,"29/04/2016","20:00:00",71
4388161847,"29/04/2016","21:00:00",66
4388161847,"29/04/2016","22:00:00",67
4388161847,"29/04/2016","23:00:00",62
4388161847,"30/04/2016","00:00:00",60
4388161847,"30/04/2016","01:00:00",52
4388161847,"30/04/2016","02:00:00",53
4388161847,"30/04/2016","03:00:00",54
4388161847,"30/04/2016","04:00:00",55
4388161847,"30/04/2016","05:00:00",53
4388161847,"30/04/2016","06:00:00",59
4388161847,"30/04/2016","07:00:00",56
4388161847,"30/04/2016","08:00:00",57
4388161847,"30/04/2016","09:00:00",74
4388161847,"30/04/2016","10:00:00",69
4388161847,"30/04/2016","11:00:00",87
4388161847,"30/04/2016","12:00:00",82
4388161847,"30/04/2016","13:00:00",72
4388161847,"30/04/2016","14:00:00",59
4388161847,"30/04/2016","15:00:00",60
4388161847,"30/04/2016","16:00:00",70
4388161847,"30/04/2016","17:00:00",61
4388161847,"30/04/2016","18:00:00",67
4388161847,"30/04/2016","19:00:00",64
4388161847,"30/04/2016","20:00:00",75
4388161847,"30/04/2016","21:00:00",64
4388161847,"30/04/2016","22:00:00",56
4388161847,"30/04/2016","23:00:00",54
4558609924,"01/04/2016","00:00:00",70
4558609924,"01/04/2016","01:00:00",89
4558609924,"01/04/2016","04:00:00",89
4558609924,"01/04/2016","10:00:00",83
4558609924,"01/04/2016","11:00:00",83
4558609924,"01/04/2016","12:00:00",77
4558609924,"01/04/2016","13:00:00",74
4558609924,"01/04/2016","14:00:00",73
4558609924,"01/04/2016","15:00:00",82
4558609924,"01/04/2016","16:00:00",95
4558609924,"01/04/2016","17:00:00",91
4558609924,"01/04/2016","18:00:00",80
4558609924,"01/04/2016","19:00:00",87
4558609924,"01/04/2016","20:00:00",94
4558609924,"01/04/2016","21:00:00",82
4558609924,"01/04/2016","22:00:00",83
4558609924,"01/04/2016","23:00:00",81
4558609924,"01/05/2016","09:00:00",84
4558609924,"01/05/2016","10:00:00",75
4558609924,"01/05/2016","11:00:00",66
4558609924,"01/05/2016","12:00:00",71
4558609924,"01/05/2016","13:00:00",80
4558609924,"01/05/2016","14:00:00",75
4558609924,"01/05/2016","15:00:00",71
4558609924,"01/05/2016","16:00:00",64
4558609924,"01/05/2016","17:00:00",71
4558609924,"01/05/2016","18:00:00",67
4558609924,"01/05/2016","19:00:00",72
4558609924,"01/05/2016","20:00:00",66
4558609924,"01/05/2016","21:00:00",64
4558609924,"01/05/2016","22:00:00",67
4558609924,"01/05/2016","23:00:00",70
4558609924,"02/04/2016","00:00:00",81
4558609924,"02/04/2016","01:00:00",71
4558609924,"02/04/2016","09:00:00",85
4558609924,"02/04/2016","10:00:00",79
4558609924,"02/04/2016","11:00:00",75
4558609924,"02/04/2016","12:00:00",74
4558609924,"02/04/2016","13:00:00",77
4558609924,"02/04/2016","14:00:00",77
4558609924,"02/04/2016","15:00:00",81
4558609924,"02/04/2016","16:00:00",84
4558609924,"02/04/2016","17:00:00",76
4558609924,"02/04/2016","18:00:00",72
4558609924,"02/04/2016","19:00:00",71
4558609924,"02/04/2016","20:00:00",79
4558609924,"02/04/2016","21:00:00",73
4558609924,"02/04/2016","22:00:00",66
4558609924,"02/04/2016","23:00:00",68
4558609924,"02/05/2016","00:00:00",70
4558609924,"02/05/2016","01:00:00",69
4558609924,"02/05/2016","02:00:00",70
4558609924,"02/05/2016","08:00:00",88
4558609924,"02/05/2016","09:00:00",77
4558609924,"02/05/2016","10:00:00",83
4558609924,"02/05/2016","11:00:00",83
4558609924,"02/05/2016","12:00:00",79
4558609924,"02/05/2016","13:00:00",73
4558609924,"02/05/2016","14:00:00",81
4558609924,"02/05/2016","15:00:00",79
4558609924,"02/05/2016","16:00:00",80
4558609924,"02/05/2016","17:00:00",85
4558609924,"02/05/2016","18:00:00",81
4558609924,"02/05/2016","19:00:00",78
4558609924,"02/05/2016","20:00:00",81
4558609924,"02/05/2016","21:00:00",80
4558609924,"02/05/2016","22:00:00",65
4558609924,"02/05/2016","23:00:00",62
4558609924,"03/04/2016","00:00:00",68
4558609924,"03/04/2016","01:00:00",70
4558609924,"03/04/2016","02:00:00",68
4558609924,"03/04/2016","03:00:00",66
4558609924,"03/04/2016","04:00:00",67
4558609924,"03/04/2016","09:00:00",85
4558609924,"03/04/2016","10:00:00",77
4558609924,"03/04/2016","11:00:00",76
4558609924,"03/04/2016","12:00:00",70
4558609924,"03/04/2016","13:00:00",67
4558609924,"03/04/2016","14:00:00",77
4558609924,"03/04/2016","15:00:00",80
4558609924,"03/04/2016","16:00:00",81
4558609924,"03/04/2016","17:00:00",94
4558609924,"03/04/2016","18:00:00",85
4558609924,"03/04/2016","19:00:00",81
4558609924,"03/04/2016","20:00:00",80
4558609924,"03/04/2016","21:00:00",82
4558609924,"03/04/2016","22:00:00",71
4558609924,"03/04/2016","23:00:00",73
4558609924,"03/05/2016","00:00:00",58
4558609924,"03/05/2016","01:00:00",61
4558609924,"03/05/2016","02:00:00",70
4558609924,"03/05/2016","09:00:00",81
4558609924,"03/05/2016","10:00:00",76
4558609924,"03/05/2016","11:00:00",80
4558609924,"03/05/2016","12:00:00",83
4558609924,"03/05/2016","13:00:00",75
4558609924,"03/05/2016","14:00:00",77
4558609924,"03/05/2016","15:00:00",73
4558609924,"03/05/2016","16:00:00",81
4558609924,"03/05/2016","17:00:00",80
4558609924,"03/05/2016","18:00:00",114
4558609924,"03/05/2016","19:00:00",73
4558609924,"03/05/2016","20:00:00",64
4558609924,"03/05/2016","21:00:00",78
4558609924,"03/05/2016","22:00:00",73
4558609924,"03/05/2016","23:00:00",58
4558609924,"04/04/2016","00:00:00",63
4558609924,"04/04/2016","01:00:00",67
4558609924,"04/04/2016","08:00:00",91
4558609924,"04/04/2016","09:00:00",85
4558609924,"04/04/2016","10:00:00",85
4558609924,"04/04/2016","11:00:00",89
4558609924,"04/04/2016","12:00:00",86
4558609924,"04/04/2016","13:00:00",85
4558609924,"04/04/2016","14:00:00",79
4558609924,"04/04/2016","15:00:00",67
4558609924,"04/04/2016","16:00:00",90
4558609924,"04/04/2016","17:00:00",81
4558609924,"04/04/2016","18:00:00",80
4558609924,"04/04/2016","19:00:00",70
4558609924,"04/04/2016","20:00:00",74
4558609924,"04/04/2016","21:00:00",71
4558609924,"04/04/2016","22:00:00",63
4558609924,"04/04/2016","23:00:00",68
4558609924,"04/05/2016","05:00:00",68
4558609924,"04/05/2016","10:00:00",80
4558609924,"04/05/2016","11:00:00",80
4558609924,"04/05/2016","12:00:00",78
4558609924,"04/05/2016","13:00:00",69
4558609924,"04/05/2016","14:00:00",69
4558609924,"04/05/2016","15:00:00",75
4558609924,"04/05/2016","16:00:00",78
4558609924,"04/05/2016","17:00:00",87
4558609924,"04/05/2016","18:00:00",83
4558609924,"04/05/2016","19:00:00",81
4558609924,"04/05/2016","20:00:00",75
4558609924,"04/05/2016","21:00:00",76
4558609924,"04/05/2016","22:00:00",70
4558609924,"04/05/2016","23:00:00",72
4558609924,"05/04/2016","09:00:00",79
4558609924,"05/04/2016","10:00:00",79
4558609924,"05/04/2016","11:00:00",76
4558609924,"05/04/2016","12:00:00",75
4558609924,"05/04/2016","13:00:00",76
4558609924,"05/04/2016","14:00:00",70
4558609924,"05/04/2016","15:00:00",70
4558609924,"05/04/2016","16:00:00",74
4558609924,"05/04/2016","17:00:00",75
4558609924,"05/04/2016","18:00:00",106
4558609924,"05/04/2016","19:00:00",86
4558609924,"05/04/2016","20:00:00",79
4558609924,"05/04/2016","21:00:00",73
4558609924,"05/04/2016","22:00:00",70
4558609924,"05/05/2016","07:00:00",95
4558609924,"05/05/2016","08:00:00",88
4558609924,"05/05/2016","09:00:00",95
4558609924,"05/05/2016","10:00:00",79
4558609924,"05/05/2016","11:00:00",90
4558609924,"05/05/2016","12:00:00",95
4558609924,"05/05/2016","13:00:00",81
4558609924,"05/05/2016","14:00:00",83
4558609924,"05/05/2016","15:00:00",83
4558609924,"05/05/2016","16:00:00",87
4558609924,"05/05/2016","17:00:00",86
4558609924,"05/05/2016","18:00:00",79
4558609924,"05/05/2016","19:00:00",78
4558609924,"05/05/2016","20:00:00",79
4558609924,"05/05/2016","21:00:00",71
4558609924,"05/05/2016","22:00:00",64
4558609924,"05/05/2016","23:00:00",56
4558609924,"06/04/2016","00:00:00",65
4558609924,"06/04/2016","03:00:00",65
4558609924,"06/04/2016","08:00:00",84
4558609924,"06/04/2016","09:00:00",81
4558609924,"06/04/2016","10:00:00",83
4558609924,"06/04/2016","11:00:00",83
4558609924,"06/04/2016","12:00:00",83
4558609924,"06/04/2016","13:00:00",71
4558609924,"06/04/2016","14:00:00",75
4558609924,"06/04/2016","15:00:00",81
4558609924,"06/04/2016","16:00:00",84
4558609924,"06/04/2016","17:00:00",86
4558609924,"06/04/2016","18:00:00",76
4558609924,"06/04/2016","19:00:00",75
4558609924,"06/04/2016","20:00:00",75
4558609924,"06/04/2016","21:00:00",68
4558609924,"06/04/2016","22:00:00",70
4558609924,"06/04/2016","23:00:00",67
4558609924,"06/05/2016","00:00:00",57
4558609924,"06/05/2016","09:00:00",83
4558609924,"06/05/2016","10:00:00",78
4558609924,"06/05/2016","11:00:00",74
4558609924,"06/05/2016","12:00:00",76
4558609924,"06/05/2016","13:00:00",75
4558609924,"06/05/2016","14:00:00",77
4558609924,"06/05/2016","15:00:00",79
4558609924,"06/05/2016","16:00:00",76
4558609924,"06/05/2016","17:00:00",69
4558609924,"06/05/2016","18:00:00",62
4558609924,"06/05/2016","19:00:00",62
4558609924,"06/05/2016","20:00:00",61
4558609924,"06/05/2016","21:00:00",75
4558609924,"06/05/2016","22:00:00",63
4558609924,"06/05/2016","23:00:00",63
4558609924,"07/04/2016","08:00:00",86
4558609924,"07/04/2016","09:00:00",97
4558609924,"07/04/2016","10:00:00",89
4558609924,"07/04/2016","11:00:00",84
4558609924,"07/04/2016","12:00:00",86
4558609924,"07/04/2016","13:00:00",93
4558609924,"07/04/2016","14:00:00",83
4558609924,"07/04/2016","15:00:00",85
4558609924,"07/04/2016","16:00:00",86
4558609924,"07/04/2016","17:00:00",79
4558609924,"07/04/2016","18:00:00",103
4558609924,"07/04/2016","19:00:00",122
4558609924,"07/04/2016","20:00:00",85
4558609924,"07/04/2016","21:00:00",84
4558609924,"07/04/2016","22:00:00",74
4558609924,"07/04/2016","23:00:00",72
4558609924,"07/05/2016","02:00:00",70
4558609924,"07/05/2016","08:00:00",106
4558609924,"07/05/2016","09:00:00",76
4558609924,"07/05/2016","10:00:00",79
4558609924,"07/05/2016","11:00:00",78
4558609924,"07/05/2016","12:00:00",67
4558609924,"07/05/2016","13:00:00",65
4558609924,"07/05/2016","14:00:00",77
4558609924,"07/05/2016","15:00:00",82
4558609924,"07/05/2016","16:00:00",95
4558609924,"07/05/2016","17:00:00",76
4558609924,"07/05/2016","18:00:00",76
4558609924,"07/05/2016","19:00:00",77
4558609924,"07/05/2016","20:00:00",82
4558609924,"07/05/2016","21:00:00",70
4558609924,"07/05/2016","22:00:00",71
4558609924,"07/05/2016","23:00:00",61
4558609924,"08/04/2016","00:00:00",70
4558609924,"08/04/2016","07:00:00",82
4558609924,"08/04/2016","08:00:00",83
4558609924,"08/04/2016","09:00:00",72
4558609924,"08/04/2016","10:00:00",74
4558609924,"08/04/2016","11:00:00",76
4558609924,"08/04/2016","12:00:00",77
4558609924,"08/04/2016","13:00:00",76
4558609924,"08/04/2016","14:00:00",72
4558609924,"08/04/2016","15:00:00",74
4558609924,"08/04/2016","16:00:00",67
4558609924,"08/04/2016","17:00:00",66
4558609924,"08/04/2016","18:00:00",70
4558609924,"08/04/2016","19:00:00",76
4558609924,"08/04/2016","20:00:00",78
4558609924,"08/04/2016","21:00:00",66
4558609924,"08/04/2016","22:00:00",69
4558609924,"08/04/2016","23:00:00",69
4558609924,"08/05/2016","00:00:00",65
4558609924,"08/05/2016","01:00:00",63
4558609924,"08/05/2016","02:00:00",111
4558609924,"08/05/2016","03:00:00",81
4558609924,"08/05/2016","04:00:00",96
4558609924,"08/05/2016","10:00:00",60
4558609924,"08/05/2016","11:00:00",60
4558609924,"08/05/2016","12:00:00",55
4558609924,"08/05/2016","13:00:00",150
4558609924,"08/05/2016","14:00:00",109
4558609924,"08/05/2016","15:00:00",93
4558609924,"08/05/2016","16:00:00",105
4558609924,"08/05/2016","17:00:00",102
4558609924,"08/05/2016","18:00:00",98
