Id,ActivityDate,ActivityHour,Calories
1927972279,15/04/2016,11:00:00,139
2022484408,20/04/2016,07:00:00,139
2022484408,20/04/2016,16:00:00,139
2022484408,30/04/2016,11:00:00,139
2347167796,16/04/2016,21:00:00,139
3977333714,02/05/2016,21:00:00,139
4020332650,08/05/2016,12:00:00,139
4020332650,11/05/2016,12:00:00,139
4319703577,25/04/2016,11:00:00,138
4319703577,04/05/2016,11:00:00,138
4319703577,10/05/2016,14:00:00,138
4388161847,22/04/2016,12:00:00,138
4388161847,27/04/2016,12:00:00,138
4388161847,04/05/2016,12:00:00,138
4388161847,08/05/2016,18:00:00,138
4388161847,11/05/2016,20:00:00,138
4445114986,15/04/2016,14:00:00,138
4445114986,29/04/2016,18:00:00,138
4558609924,24/04/2016,12:00:00,138
4702921684,23/04/2016,22:00:00,138
4702921684,11/05/2016,19:00:00,138
5553957443,14/04/2016,21:00:00,138
5553957443,21/04/2016,08:00:00,138
5553957443,22/04/2016,06:00:00,138
5577150313,18/04/2016,21:00:00,138
5577150313,20/04/2016,14:00:00,138
5577150313,10/05/2016,16:00:00,138
6290855005,15/04/2016,21:00:00,138
6290855005,27/04/2016,12:00:00,138
6290855005,09/05/2016,14:00:00,138
6962181067,22/04/2016,07:00:00,138
7007744171,05/05/2016,14:00:00,138
7086361926,12/04/2016,16:00:00,138
7086361926,13/04/2016,07:00:00,138
7086361926,14/04/2016,23:00:00,138
7086361926,18/04/2016,16:00:00,138
7086361926,24/04/2016,14:00:00,138
7086361926,28/04/2016,00:00:00,138
7086361926,30/04/2016,10:00:00,138
7086361926,08/05/2016,09:00:00,138
8378563200,13/04/2016,09:00:00,138
8378563200,27/04/2016,13:00:00,138
8378563200,02/05/2016,10:00:00,138
8378563200,04/05/2016,10:00:00,138
8378563200,10/05/2016,17:00:00,138
8378563200,12/05/2016,11:00:00,138
8583815059,11/05/2016,15:00:00,138
8877689391,19/04/2016,21:00:00,138
8877689391,20/04/2016,15:00:00,138
8877689391,20/04/2016,16:00:00,138
8877689391,26/04/2016,16:00:00,138
8877689391,29/04/2016,19:00:00,138
8877689391,03/05/2016,20:00:00,138
8877689391,04/05/2016,14:00:00,138
1503960366,10/04/2016,14:00:00,138
1503960366,11/04/2016,09:00:00,138
1644430081,30/03/2016,21:00:00,138
1644430081,06/04/2016,13:00:00,138
1927972279,28/03/2016,08:00:00,138
2022484408,26/03/2016,12:00:00,138
2022484408,27/03/2016,09:00:00,138
2022484408,03/04/2016,10:00:00,138
2022484408,06/04/2016,15:00:00,138
2347167796,02/04/2016,16:00:00,138
2873212765,20/03/2016,15:00:00,138
2873212765,08/04/2016,09:00:00,138
3372868164,18/03/2016,11:00:00,138
3977333714,04/04/2016,17:00:00,138
4020332650,14/03/2016,22:00:00,138
4020332650,03/04/2016,17:00:00,138
4020332650,03/04/2016,21:00:00,138
4020332650,06/04/2016,21:00:00,138
4020332650,08/04/2016,14:00:00,138
4057192912,23/03/2016,18:00:00,138
4319703577,12/03/2016,11:00:00,138
4445114986,13/03/2016,11:00:00,138
4445114986,02/04/2016,19:00:00,138
4558609924,26/03/2016,15:00:00,138
4558609924,27/03/2016,16:00:00,138
4558609924,04/04/2016,13:00:00,138
4702921684,15/03/2016,07:00:00,138
4702921684,03/04/2016,18:00:00,138
4702921684,06/04/2016,07:00:00,138
4702921684,10/04/2016,08:00:00,138
4702921684,11/04/2016,19:00:00,138
5553957443,13/03/2016,15:00:00,138
5577150313,18/03/2016,11:00:00,138
6117666160,07/04/2016,09:00:00,138
6290855005,20/03/2016,12:00:00,138
6290855005,28/03/2016,14:00:00,138
6290855005,30/03/2016,13:00:00,138
6962181067,14/03/2016,07:00:00,138
7007744171,22/03/2016,17:00:00,138
7007744171,08/04/2016,06:00:00,138
7086361926,27/03/2016,10:00:00,138
7086361926,06/04/2016,07:00:00,138
8053475328,22/03/2016,21:00:00,138
8053475328,22/03/2016,22:00:00,138
8053475328,06/04/2016,17:00:00,138
8253242879,09/04/2016,11:00:00,138
8378563200,21/03/2016,11:00:00,138
8378563200,22/03/2016,14:00:00,138
8378563200,28/03/2016,11:00:00,138
8378563200,01/04/2016,20:00:00,138
8583815059,29/03/2016,20:00:00,138
8583815059,29/03/2016,21:00:00,138
8583815059,02/04/2016,18:00:00,138
8583815059,07/04/2016,12:00:00,138
8877689391,29/03/2016,15:00:00,138
8877689391,31/03/2016,14:00:00,138
8877689391,03/04/2016,09:00:00,138
8877689391,04/04/2016,22:00:00,138
1503960366,14/04/2016,13:00:00,138
1644430081,17/04/2016,22:00:00,138
1644430081,18/04/2016,17:00:00,138
1644430081,09/05/2016,20:00:00,138
1927972279,26/04/2016,13:00:00,138
2022484408,18/04/2016,08:00:00,138
2022484408,02/05/2016,16:00:00,138
2320127002,10/05/2016,11:00:00,138
2873212765,12/04/2016,08:00:00,138
3372868164,19/04/2016,11:00:00,138
3977333714,12/04/2016,14:00:00,137
4319703577,20/04/2016,15:00:00,137
4319703577,07/05/2016,18:00:00,137
4319703577,10/05/2016,18:00:00,137
4388161847,14/04/2016,10:00:00,137
4445114986,16/04/2016,11:00:00,137
4445114986,25/04/2016,17:00:00,137
4445114986,30/04/2016,16:00:00,137
4558609924,15/04/2016,17:00:00,137
4558609924,26/04/2016,20:00:00,137
4702921684,13/04/2016,20:00:00,137
4702921684,16/04/2016,07:00:00,137
4702921684,19/04/2016,19:00:00,137
4702921684,23/04/2016,18:00:00,137
4702921684,03/05/2016,15:00:00,137
4702921684,07/05/2016,21:00:00,137
5577150313,22/04/2016,05:00:00,137
5577150313,27/04/2016,11:00:00,137
5577150313,01/05/2016,15:00:00,137
6117666160,22/04/2016,18:00:00,137
6117666160,27/04/2016,16:00:00,137
6117666160,30/04/2016,20:00:00,137
6290855005,20/04/2016,16:00:00,137
6290855005,01/05/2016,15:00:00,137
6290855005,07/05/2016,14:00:00,137
6290855005,07/05/2016,18:00:00,137
6775888955,20/04/2016,18:00:00,137
7007744171,19/04/2016,11:00:00,137
7007744171,20/04/2016,17:00:00,137
7007744171,21/04/2016,16:00:00,137
7086361926,24/04/2016,18:00:00,137
8378563200,16/04/2016,10:00:00,137
8378563200,23/04/2016,16:00:00,137
8378563200,04/05/2016,12:00:00,137
8378563200,04/05/2016,18:00:00,137
8583815059,07/05/2016,09:00:00,137
8877689391,21/04/2016,12:00:00,137
8877689391,24/04/2016,09:00:00,137
8877689391,24/04/2016,15:00:00,137
8877689391,25/04/2016,07:00:00,137
8877689391,29/04/2016,11:00:00,137
8877689391,30/04/2016,17:00:00,137
8877689391,12/05/2016,08:00:00,137
1644430081,15/03/2016,08:00:00,137
1644430081,29/03/2016,09:00:00,137
2022484408,17/03/2016,13:00:00,137
2022484408,01/04/2016,14:00:00,137
2320127002,09/04/2016,12:00:00,137
2347167796,29/03/2016,18:00:00,137
2347167796,01/04/2016,08:00:00,137
2347167796,03/04/2016,19:00:00,137
2873212765,12/03/2016,10:00:00,137
2873212765,04/04/2016,09:00:00,137
2873212765,07/04/2016,07:00:00,137
4020332650,04/04/2016,11:00:00,137
4020332650,04/04/2016,14:00:00,137
4319703577,21/03/2016,14:00:00,137
4445114986,21/03/2016,12:00:00,137
4445114986,03/04/2016,17:00:00,137
4558609924,12/03/2016,12:00:00,137
4558609924,15/03/2016,12:00:00,137
4558609924,11/04/2016,12:00:00,137
4702921684,13/03/2016,19:00:00,137
4702921684,22/03/2016,22:00:00,137
4702921684,25/03/2016,21:00:00,137
4702921684,08/04/2016,12:00:00,137
5577150313,18/03/2016,17:00:00,137
5577150313,20/03/2016,12:00:00,137
5577150313,28/03/2016,07:00:00,137
6117666160,12/03/2016,05:00:00,137
6117666160,26/03/2016,17:00:00,137
6117666160,02/04/2016,22:00:00,137
6117666160,08/04/2016,18:00:00,137
6117666160,09/04/2016,19:00:00,137
6290855005,20/03/2016,13:00:00,137
6290855005,21/03/2016,15:00:00,137
6290855005,29/03/2016,12:00:00,137
6290855005,30/03/2016,09:00:00,137
6775888955,26/03/2016,06:00:00,137
6962181067,25/03/2016,10:00:00,137
6962181067,27/03/2016,16:00:00,137
6962181067,11/04/2016,15:00:00,137
7007744171,20/03/2016,10:00:00,137
7007744171,07/04/2016,06:00:00,137
7086361926,26/03/2016,10:00:00,137
7086361926,29/03/2016,08:00:00,137
8053475328,12/03/2016,16:00:00,137
8053475328,16/03/2016,12:00:00,137
8053475328,21/03/2016,19:00:00,137
8053475328,27/03/2016,15:00:00,137
8378563200,21/03/2016,21:00:00,137
8792009665,28/03/2016,01:00:00,137
8792009665,03/04/2016,17:00:00,137
8877689391,16/03/2016,16:00:00,137
8877689391,21/03/2016,15:00:00,137
8877689391,29/03/2016,16:00:00,137
1503960366,13/04/2016,09:00:00,137
1503960366,17/04/2016,18:00:00,137
1503960366,22/04/2016,23:00:00,137
1503960366,29/04/2016,14:00:00,137
1503960366,03/05/2016,15:00:00,137
1644430081,25/04/2016,17:00:00,137
1644430081,06/05/2016,01:00:00,137
1927972279,23/04/2016,12:00:00,137
1927972279,24/04/2016,13:00:00,137
1927972279,28/04/2016,08:00:00,137
2022484408,12/04/2016,07:00:00,136
2022484408,13/04/2016,12:00:00,136
2022484408,15/04/2016,14:00:00,136
2320127002,19/04/2016,23:00:00,136
2320127002,22/04/2016,15:00:00,136
2873212765,30/04/2016,20:00:00,136
4020332650,16/04/2016,09:00:00,136
4020332650,06/05/2016,15:00:00,136
4020332650,10/05/2016,10:00:00,136
4319703577,27/04/2016,08:00:00,136
4319703577,29/04/2016,19:00:00,136
4319703577,09/05/2016,11:00:00,136
4388161847,22/04/2016,17:00:00,136
4388161847,28/04/2016,11:00:00,136
4388161847,04/05/2016,07:00:00,136
4445114986,15/04/2016,15:00:00,136
4445114986,29/04/2016,22:00:00,136
4558609924,09/05/2016,09:00:00,136
4702921684,03/05/2016,07:00:00,136
4702921684,08/05/2016,19:00:00,136
5553957443,14/04/2016,16:00:00,136
5553957443,02/05/2016,07:00:00,136
5553957443,03/05/2016,20:00:00,136
5577150313,21/04/2016,08:00:00,136
5577150313,24/04/2016,08:00:00,136
5577150313,29/04/2016,10:00:00,136
5577150313,02/05/2016,13:00:00,136
5577150313,04/05/2016,07:00:00,136
6117666160,18/04/2016,19:00:00,136
6117666160,27/04/2016,11:00:00,136
6117666160,02/05/2016,04:00:00,136
6117666160,05/05/2016,22:00:00,136
6290855005,12/04/2016,11:00:00,136
6290855005,13/04/2016,11:00:00,136
6290855005,16/04/2016,10:00:00,136
6290855005,20/04/2016,10:00:00,136
6290855005,20/04/2016,12:00:00,136
6290855005,22/04/2016,06:00:00,136
6290855005,04/05/2016,12:00:00,136
6962181067,18/04/2016,12:00:00,136
6962181067,02/05/2016,09:00:00,136
6962181067,03/05/2016,13:00:00,136
7007744171,20/04/2016,14:00:00,136
7007744171,21/04/2016,07:00:00,136
7007744171,25/04/2016,20:00:00,136
7007744171,28/04/2016,06:00:00,136
7086361926,26/04/2016,07:00:00,136
8053475328,26/04/2016,21:00:00,136
8378563200,19/04/2016,11:00:00,136
8378563200,19/04/2016,13:00:00,136
8378563200,06/05/2016,17:00:00,136
8378563200,09/05/2016,12:00:00,136
8583815059,12/04/2016,12:00:00,136
8583815059,29/04/2016,18:00:00,136
8583815059,30/04/2016,18:00:00,136
8877689391,12/04/2016,08:00:00,136
8877689391,24/04/2016,10:00:00,136
1503960366,05/04/2016,18:00:00,136
1644430081,30/03/2016,18:00:00,136
1644430081,04/04/2016,18:00:00,136
1644430081,08/04/2016,12:00:00,136
1927972279,18/03/2016,18:00:00,136
1927972279,25/03/2016,15:00:00,136
1927972279,09/04/2016,16:00:00,136
2022484408,13/03/2016,09:00:00,136
2022484408,17/03/2016,20:00:00,136
2022484408,23/03/2016,10:00:00,136
2022484408,09/04/2016,06:00:00,136
2320127002,22/03/2016,16:00:00,136
2320127002,23/03/2016,16:00:00,136
2347167796,13/03/2016,20:00:00,136
2347167796,28/03/2016,19:00:00,136
2347167796,02/04/2016,09:00:00,136
2873212765,18/03/2016,07:00:00,136
2873212765,30/03/2016,12:00:00,136
2873212765,04/04/2016,13:00:00,136
2873212765,05/04/2016,08:00:00,136
4020332650,29/03/2016,20:00:00,136
4020332650,30/03/2016,22:00:00,136
4319703577,18/03/2016,12:00:00,136
4702921684,14/03/2016,12:00:00,136
4702921684,16/03/2016,17:00:00,136
4702921684,21/03/2016,21:00:00,136
4702921684,23/03/2016,21:00:00,136
4702921684,08/04/2016,07:00:00,136
5577150313,19/03/2016,21:00:00,136
5577150313,31/03/2016,08:00:00,136
6117666160,26/03/2016,08:00:00,136
6290855005,17/03/2016,08:00:00,136
6290855005,20/03/2016,07:00:00,136
6290855005,27/03/2016,11:00:00,136
6290855005,30/03/2016,07:00:00,136
6775888955,12/03/2016,07:00:00,136
6775888955,27/03/2016,02:00:00,136
6775888955,28/03/2016,20:00:00,136
6962181067,18/03/2016,12:00:00,136
7007744171,14/03/2016,07:00:00,136
7007744171,15/03/2016,07:00:00,136
7007744171,30/03/2016,19:00:00,136
7086361926,12/03/2016,21:00:00,136
7086361926,21/03/2016,18:00:00,136
7086361926,31/03/2016,11:00:00,136
8378563200,23/03/2016,18:00:00,136
8378563200,04/04/2016,07:00:00,136
8378563200,05/04/2016,11:00:00,136
8378563200,05/04/2016,17:00:00,136
8583815059,14/03/2016,18:00:00,136
8792009665,10/04/2016,13:00:00,136
8877689391,17/03/2016,13:00:00,136
8877689391,26/03/2016,12:00:00,136
8877689391,29/03/2016,17:00:00,136
1503960366,13/04/2016,23:00:00,136
1644430081,15/04/2016,11:00:00,136
1644430081,21/04/2016,16:00:00,136
1644430081,26/04/2016,13:00:00,136
1644430081,27/04/2016,18:00:00,136
1644430081,29/04/2016,15:00:00,136
1644430081,02/05/2016,14:00:00,136
1644430081,05/05/2016,17:00:00,136
2022484408,22/04/2016,12:00:00,136
2022484408,26/04/2016,07:00:00,136
2022484408,04/05/2016,07:00:00,136
2022484408,04/05/2016,16:00:00,136
2347167796,23/04/2016,18:00:00,135
2347167796,24/04/2016,13:00:00,135
2873212765,16/04/2016,15:00:00,135
2873212765,12/05/2016,09:00:00,135
4020332650,08/05/2016,20:00:00,135
4319703577,20/04/2016,10:00:00,135
4319703577,28/04/2016,11:00:00,135
4388161847,20/04/2016,10:00:00,135
4388161847,30/04/2016,21:00:00,135
4388161847,05/05/2016,19:00:00,135
4445114986,05/05/2016,14:00:00,135
4558609924,17/04/2016,17:00:00,135
4558609924,18/04/2016,11:00:00,135
4702921684,06/05/2016,07:00:00,135
4702921684,06/05/2016,12:00:00,135
4702921684,07/05/2016,19:00:00,135
5553957443,21/04/2016,21:00:00,135
5577150313,20/04/2016,20:00:00,135
5577150313,02/05/2016,14:00:00,135
6117666160,01/05/2016,14:00:00,135
6117666160,05/05/2016,12:00:00,135
6290855005,12/04/2016,15:00:00,135
6775888955,01/05/2016,16:00:00,135
6962181067,27/04/2016,18:00:00,135
7007744171,16/04/2016,07:00:00,135
7086361926,19/04/2016,16:00:00,135
7086361926,02/05/2016,07:00:00,135
7086361926,03/05/2016,16:00:00,135
7086361926,03/05/2016,21:00:00,135
8053475328,27/04/2016,12:00:00,135
8053475328,08/05/2016,15:00:00,135
8378563200,18/04/2016,10:00:00,135
8378563200,18/04/2016,11:00:00,135
8378563200,24/04/2016,07:00:00,135
8378563200,02/05/2016,13:00:00,135
8378563200,02/05/2016,14:00:00,135
8378563200,03/05/2016,10:00:00,135
8378563200,09/05/2016,15:00:00,135
8583815059,19/04/2016,11:00:00,135
8583815059,24/04/2016,19:00:00,135
8583815059,29/04/2016,11:00:00,135
8583815059,30/04/2016,23:00:00,135
8792009665,28/04/2016,10:00:00,135
8792009665,30/04/2016,20:00:00,135
8877689391,06/05/2016,13:00:00,135
1503960366,22/03/2016,09:00:00,135
1503960366,31/03/2016,09:00:00,135
1503960366,06/04/2016,19:00:00,135
1644430081,14/03/2016,12:00:00,135
1644430081,15/03/2016,13:00:00,135
1644430081,16/03/2016,12:00:00,135
1644430081,01/04/2016,07:00:00,135
1927972279,12/03/2016,18:00:00,135
1927972279,13/03/2016,18:00:00,135
1927972279,17/03/2016,18:00:00,135
2022484408,22/03/2016,09:00:00,135
2347167796,10/04/2016,14:00:00,135
3372868164,08/04/2016,12:00:00,135
4020332650,14/03/2016,23:00:00,135
4020332650,03/04/2016,20:00:00,135
4319703577,21/03/2016,19:00:00,135
4445114986,31/03/2016,18:00:00,135
4445114986,02/04/2016,09:00:00,135
4445114986,06/04/2016,12:00:00,135
4445114986,07/04/2016,13:00:00,135
4702921684,16/03/2016,06:00:00,135
4702921684,21/03/2016,17:00:00,135
4702921684,28/03/2016,07:00:00,135
5553957443,31/03/2016,18:00:00,135
5553957443,01/04/2016,07:00:00,135
5577150313,11/04/2016,07:00:00,135
6117666160,09/04/2016,17:00:00,135
6290855005,16/03/2016,14:00:00,135
6775888955,28/03/2016,00:00:00,135
6775888955,29/03/2016,09:00:00,135
6775888955,02/04/2016,07:00:00,135
6962181067,17/03/2016,08:00:00,135
6962181067,19/03/2016,14:00:00,135
6962181067,23/03/2016,18:00:00,135
6962181067,24/03/2016,09:00:00,135
6962181067,02/04/2016,12:00:00,135
6962181067,03/04/2016,19:00:00,135
6962181067,08/04/2016,21:00:00,135
7007744171,14/03/2016,08:00:00,135
7007744171,24/03/2016,11:00:00,135
7007744171,28/03/2016,17:00:00,135
7086361926,30/03/2016,14:00:00,135
7086361926,06/04/2016,22:00:00,135
8053475328,18/03/2016,17:00:00,135
8378563200,13/03/2016,16:00:00,135
8378563200,14/03/2016,12:00:00,135
8378563200,15/03/2016,20:00:00,135
8378563200,18/03/2016,19:00:00,135
8378563200,19/03/2016,11:00:00,135
8378563200,20/03/2016,21:00:00,135
8378563200,24/03/2016,13:00:00,135
8378563200,29/03/2016,04:00:00,135
8378563200,30/03/2016,10:00:00,135
8378563200,06/04/2016,11:00:00,135
8583815059,12/03/2016,12:00:00,135
8583815059,15/03/2016,17:00:00,135
8792009665,28/03/2016,12:00:00,135
8877689391,14/03/2016,21:00:00,135
8877689391,28/03/2016,13:00:00,135
8877689391,05/04/2016,19:00:00,135
8877689391,10/04/2016,09:00:00,135
8877689391,11/04/2016,18:00:00,135
1503960366,06/05/2016,09:00:00,135
1644430081,14/04/2016,08:00:00,135
1644430081,14/04/2016,17:00:00,135
1644430081,24/04/2016,19:00:00,135
1644430081,25/04/2016,13:00:00,135
1644430081,29/04/2016,11:00:00,135
1644430081,03/05/2016,17:00:00,135
1927972279,28/04/2016,18:00:00,135
2022484408,13/04/2016,19:00:00,135
2022484408,20/04/2016,18:00:00,135
2022484408,03/05/2016,11:00:00,135
2022484408,04/05/2016,11:00:00,135
2022484408,09/05/2016,07:00:00,134
2347167796,12/04/2016,14:00:00,134
2347167796,21/04/2016,18:00:00,134
2873212765,13/04/2016,12:00:00,134
2873212765,19/04/2016,12:00:00,134
2873212765,09/05/2016,10:00:00,134
3977333714,14/04/2016,17:00:00,134
4020332650,03/05/2016,11:00:00,134
4020332650,07/05/2016,22:00:00,134
4020332650,08/05/2016,08:00:00,134
4057192912,12/04/2016,18:00:00,134
4319703577,20/04/2016,19:00:00,134
4388161847,16/04/2016,21:00:00,134
4388161847,19/04/2016,21:00:00,134
4445114986,30/04/2016,18:00:00,134
4558609924,25/04/2016,17:00:00,134
4558609924,12/05/2016,09:00:00,134
4702921684,16/04/2016,15:00:00,134
4702921684,22/04/2016,22:00:00,134
4702921684,28/04/2016,18:00:00,134
5577150313,24/04/2016,07:00:00,134
5577150313,11/05/2016,09:00:00,134
6117666160,09/05/2016,11:00:00,134
6290855005,12/04/2016,14:00:00,134
6290855005,25/04/2016,11:00:00,134
6290855005,02/05/2016,11:00:00,134
6290855005,08/05/2016,12:00:00,134
6290855005,09/05/2016,07:00:00,134
6962181067,04/05/2016,19:00:00,134
7007744171,20/04/2016,13:00:00,134
7007744171,26/04/2016,18:00:00,134
7086361926,25/04/2016,16:00:00,134
7086361926,27/04/2016,16:00:00,134
7086361926,30/04/2016,17:00:00,134
7086361926,01/05/2016,15:00:00,134
8378563200,17/04/2016,08:00:00,134
8378563200,19/04/2016,10:00:00,134
8378563200,20/04/2016,14:00:00,134
8378563200,03/05/2016,12:00:00,134
8378563200,03/05/2016,14:00:00,134
8583815059,14/04/2016,16:00:00,134
8583815059,23/04/2016,15:00:00,134
8583815059,30/04/2016,20:00:00,134
8792009665,30/04/2016,16:00:00,134
8792009665,04/05/2016,00:00:00,134
8877689391,13/04/2016,11:00:00,134
8877689391,15/04/2016,09:00:00,134
8877689391,18/04/2016,15:00:00,134
8877689391,20/04/2016,21:00:00,134
8877689391,25/04/2016,17:00:00,134
8877689391,28/04/2016,21:00:00,134
8877689391,03/05/2016,17:00:00,134
8877689391,09/05/2016,14:00:00,134
1503960366,12/03/2016,11:00:00,134
1503960366,22/03/2016,14:00:00,134
1644430081,16/03/2016,16:00:00,134
1644430081,23/03/2016,15:00:00,134
1644430081,29/03/2016,13:00:00,134
1644430081,07/04/2016,12:00:00,134
1927972279,25/03/2016,12:00:00,134
1927972279,25/03/2016,19:00:00,134
2022484408,17/03/2016,11:00:00,134
2022484408,19/03/2016,11:00:00,134
2022484408,29/03/2016,15:00:00,134
2347167796,14/03/2016,19:00:00,134
2347167796,15/03/2016,08:00:00,134
2347167796,25/03/2016,18:00:00,134
3977333714,09/04/2016,19:00:00,134
4020332650,02/04/2016,11:00:00,134
4057192912,11/04/2016,11:00:00,134
4319703577,14/03/2016,16:00:00,134
4319703577,24/03/2016,17:00:00,134
4319703577,03/04/2016,20:00:00,134
4319703577,05/04/2016,19:00:00,134
4558609924,25/03/2016,16:00:00,134
4558609924,27/03/2016,14:00:00,134
4558609924,10/04/2016,19:00:00,134
4702921684,01/04/2016,12:00:00,134
4702921684,04/04/2016,07:00:00,134
4702921684,04/04/2016,20:00:00,134
4702921684,06/04/2016,09:00:00,134
4702921684,09/04/2016,23:00:00,134
5553957443,13/03/2016,14:00:00,134
5577150313,14/03/2016,08:00:00,134
5577150313,15/03/2016,06:00:00,134
5577150313,23/03/2016,10:00:00,134
5577150313,31/03/2016,11:00:00,134
6117666160,13/03/2016,12:00:00,134
6117666160,23/03/2016,09:00:00,134
6117666160,31/03/2016,16:00:00,134
6117666160,04/04/2016,11:00:00,134
6117666160,07/04/2016,11:00:00,134
6290855005,18/03/2016,11:00:00,134
6290855005,02/04/2016,11:00:00,134
6775888955,01/04/2016,18:00:00,134
7007744171,09/04/2016,12:00:00,134
7007744171,11/04/2016,08:00:00,134
7086361926,18/03/2016,20:00:00,134
7086361926,21/03/2016,20:00:00,134
8053475328,01/04/2016,21:00:00,134
8053475328,04/04/2016,11:00:00,134
8378563200,17/03/2016,08:00:00,134
8378563200,21/03/2016,02:00:00,134
8378563200,25/03/2016,10:00:00,134
8378563200,25/03/2016,18:00:00,134
8378563200,02/04/2016,10:00:00,134
8378563200,03/04/2016,10:00:00,134
8378563200,08/04/2016,14:00:00,134
8583815059,08/04/2016,15:00:00,134
8792009665,27/03/2016,20:00:00,134
8877689391,14/03/2016,08:00:00,134
8877689391,26/03/2016,11:00:00,134
8877689391,28/03/2016,15:00:00,134
8877689391,28/03/2016,19:00:00,134
8877689391,11/04/2016,09:00:00,134
1503960366,18/04/2016,09:00:00,134
1503960366,21/04/2016,09:00:00,134
1503960366,07/05/2016,10:00:00,134
1644430081,15/04/2016,19:00:00,134
1644430081,17/04/2016,19:00:00,134
1644430081,29/04/2016,13:00:00,134
1644430081,07/05/2016,21:00:00,134
1644430081,08/05/2016,13:00:00,134
1927972279,26/04/2016,11:00:00,134
1927972279,26/04/2016,17:00:00,134
1927972279,06/05/2016,17:00:00,134
2022484408,19/04/2016,18:00:00,134
2022484408,05/05/2016,11:00:00,133
2347167796,18/04/2016,13:00:00,133
2347167796,24/04/2016,08:00:00,133
2873212765,13/04/2016,09:00:00,133
2873212765,28/04/2016,07:00:00,133
2873212765,01/05/2016,11:00:00,133
3977333714,23/04/2016,22:00:00,133
4057192912,15/04/2016,11:00:00,133
4319703577,14/04/2016,22:00:00,133
4388161847,17/04/2016,08:00:00,133
4388161847,24/04/2016,06:00:00,133
4388161847,03/05/2016,09:00:00,133
4388161847,11/05/2016,12:00:00,133
4445114986,22/04/2016,18:00:00,133
4558609924,02/05/2016,11:00:00,133
4702921684,17/04/2016,18:00:00,133
4702921684,29/04/2016,15:00:00,133
4702921684,10/05/2016,18:00:00,133
5553957443,22/04/2016,07:00:00,133
5553957443,22/04/2016,19:00:00,133
5553957443,01/05/2016,12:00:00,133
5553957443,03/05/2016,19:00:00,133
6117666160,19/04/2016,13:00:00,133
6117666160,20/04/2016,10:00:00,133
6117666160,24/04/2016,14:00:00,133
6117666160,07/05/2016,12:00:00,133
6117666160,07/05/2016,15:00:00,133
6290855005,18/04/2016,06:00:00,133
6290855005,19/04/2016,08:00:00,133
6290855005,22/04/2016,13:00:00,133
6290855005,27/04/2016,15:00:00,133
6290855005,30/04/2016,08:00:00,133
6290855005,03/05/2016,11:00:00,133
6290855005,05/05/2016,09:00:00,133
6290855005,06/05/2016,08:00:00,133
6290855005,06/05/2016,13:00:00,133
6775888955,07/05/2016,00:00:00,133
6962181067,15/04/2016,07:00:00,133
6962181067,20/04/2016,15:00:00,133
6962181067,29/04/2016,18:00:00,133
7007744171,29/04/2016,16:00:00,133
7007744171,03/05/2016,12:00:00,133
7086361926,13/04/2016,19:00:00,133
7086361926,21/04/2016,16:00:00,133
7086361926,30/04/2016,01:00:00,133
8053475328,14/04/2016,23:00:00,133
8053475328,18/04/2016,12:00:00,133
8053475328,24/04/2016,13:00:00,133
8378563200,16/04/2016,08:00:00,133
8378563200,02/05/2016,15:00:00,133
8378563200,04/05/2016,15:00:00,133
8378563200,05/05/2016,17:00:00,133
8583815059,21/04/2016,10:00:00,133
8583815059,22/04/2016,18:00:00,133
8877689391,15/04/2016,20:00:00,133
8877689391,29/04/2016,21:00:00,133
1503960366,23/03/2016,09:00:00,133
1503960366,04/04/2016,20:00:00,133
1644430081,14/03/2016,13:00:00,133
1644430081,20/03/2016,18:00:00,133
1644430081,23/03/2016,14:00:00,133
1644430081,25/03/2016,17:00:00,133
1644430081,28/03/2016,13:00:00,133
1644430081,03/04/2016,00:00:00,133
1644430081,03/04/2016,01:00:00,133
1644430081,05/04/2016,09:00:00,133
1927972279,12/03/2016,15:00:00,133
1927972279,19/03/2016,17:00:00,133
1927972279,23/03/2016,16:00:00,133
1927972279,24/03/2016,16:00:00,133
1927972279,26/03/2016,18:00:00,133
1927972279,06/04/2016,08:00:00,133
2022484408,06/04/2016,19:00:00,133
2022484408,07/04/2016,20:00:00,133
2026352035,15/03/2016,08:00:00,133
2347167796,17/03/2016,08:00:00,133
2347167796,07/04/2016,12:00:00,133
2873212765,12/03/2016,12:00:00,133
2873212765,19/03/2016,15:00:00,133
2873212765,07/04/2016,14:00:00,133
3372868164,14/03/2016,13:00:00,133
4020332650,03/04/2016,22:00:00,133
4020332650,04/04/2016,12:00:00,133
4020332650,08/04/2016,12:00:00,133
4319703577,26/03/2016,15:00:00,133
4445114986,05/04/2016,19:00:00,133
4702921684,23/03/2016,22:00:00,133
4702921684,05/04/2016,14:00:00,133
4702921684,09/04/2016,20:00:00,133
5553957443,30/03/2016,17:00:00,133
5553957443,01/04/2016,06:00:00,133
5577150313,20/03/2016,19:00:00,133
5577150313,25/03/2016,11:00:00,133
6117666160,14/03/2016,15:00:00,133
6117666160,20/03/2016,10:00:00,133
6117666160,20/03/2016,17:00:00,133
6117666160,22/03/2016,12:00:00,133
6117666160,26/03/2016,16:00:00,133
6117666160,29/03/2016,16:00:00,133
6290855005,18/03/2016,05:00:00,133
6962181067,15/03/2016,07:00:00,133
