"Id","Date","Hour","minutes_SleepLevel_1","minutes_SleepLevel_2","minutes_SleepLevel_3","sleepRecords_SleepLevel_1","sleepRecords_SleepLevel_2","sleepRecords_SleepLevel_3"
2026352035,"21/04/2016","01:00:00",57,3,0,1,1,0
2026352035,"21/04/2016","02:00:00",56,4,0,1,1,0
2026352035,"21/04/2016","03:00:00",59,1,0,1,1,0
2026352035,"21/04/2016","04:00:00",60,0,0,1,0,0
2026352035,"21/04/2016","05:00:00",60,0,0,1,0,0
2026352035,"21/04/2016","06:00:00",4,0,0,1,0,0
2026352035,"21/04/2016","21:00:00",50,4,0,1,1,0
2026352035,"21/04/2016","22:00:00",55,5,0,1,1,0
2026352035,"21/04/2016","23:00:00",50,10,0,1,1,0
2026352035,"22/03/2016","00:00:00",57,3,0,1,1,0
2026352035,"22/03/2016","01:00:00",60,0,0,1,0,0
2026352035,"22/03/2016","02:00:00",60,0,0,1,0,0
2026352035,"22/03/2016","03:00:00",58,2,0,1,1,0
2026352035,"22/03/2016","04:00:00",60,0,0,1,0,0
2026352035,"22/03/2016","05:00:00",60,0,0,1,0,0
2026352035,"22/03/2016","20:00:00",1,1,3,1,1,1
2026352035,"22/03/2016","21:00:00",49,10,1,1,1,1
2026352035,"22/03/2016","22:00:00",55,5,0,1,1,0
2026352035,"22/03/2016","23:00:00",60,0,0,1,0,0
2026352035,"22/04/2016","00:00:00",60,0,0,1,0,0
2026352035,"22/04/2016","01:00:00",60,0,0,1,0,0
2026352035,"22/04/2016","02:00:00",60,0,0,1,0,0
2026352035,"22/04/2016","03:00:00",57,3,0,1,1,0
2026352035,"22/04/2016","04:00:00",60,0,0,1,0,0
2026352035,"22/04/2016","05:00:00",59,1,0,1,1,0
2026352035,"22/04/2016","06:00:00",9,2,0,1,1,0
2026352035,"22/04/2016","20:00:00",7,3,5,1,1,1
2026352035,"22/04/2016","21:00:00",55,5,0,1,1,0
2026352035,"22/04/2016","22:00:00",51,8,1,1,1,1
2026352035,"22/04/2016","23:00:00",56,4,0,1,1,0
2026352035,"23/03/2016","00:00:00",60,0,0,1,0,0
2026352035,"23/03/2016","01:00:00",60,0,0,1,0,0
2026352035,"23/03/2016","02:00:00",60,0,0,1,0,0
2026352035,"23/03/2016","03:00:00",58,2,0,1,1,0
2026352035,"23/03/2016","04:00:00",60,0,0,1,0,0
2026352035,"23/03/2016","05:00:00",60,0,0,1,0,0
2026352035,"23/03/2016","06:00:00",55,0,0,1,0,0
2026352035,"23/03/2016","20:00:00",5,0,0,1,0,0
2026352035,"23/03/2016","21:00:00",44,16,0,1,1,0
2026352035,"23/03/2016","22:00:00",49,11,0,1,1,0
2026352035,"23/03/2016","23:00:00",51,9,0,1,1,0
2026352035,"23/04/2016","00:00:00",59,1,0,1,1,0
2026352035,"23/04/2016","01:00:00",60,0,0,1,0,0
2026352035,"23/04/2016","02:00:00",60,0,0,1,0,0
2026352035,"23/04/2016","03:00:00",60,0,0,1,0,0
2026352035,"23/04/2016","04:00:00",56,4,0,1,1,0
2026352035,"23/04/2016","05:00:00",58,1,0,1,1,0
2026352035,"23/04/2016","20:00:00",6,1,4,1,1,1
2026352035,"23/04/2016","21:00:00",57,3,0,1,1,0
2026352035,"23/04/2016","22:00:00",44,16,0,1,1,0
2026352035,"23/04/2016","23:00:00",53,7,0,1,1,0
2026352035,"24/03/2016","00:00:00",58,2,0,1,1,0
2026352035,"24/03/2016","01:00:00",57,3,0,1,1,0
2026352035,"24/03/2016","02:00:00",59,1,0,1,1,0
2026352035,"24/03/2016","03:00:00",51,9,0,1,1,0
2026352035,"24/03/2016","04:00:00",60,0,0,1,0,0
2026352035,"24/03/2016","05:00:00",59,1,0,1,1,0
2026352035,"24/03/2016","06:00:00",57,3,0,1,1,0
2026352035,"24/03/2016","07:00:00",14,0,0,1,0,0
2026352035,"24/03/2016","21:00:00",6,2,5,1,1,1
2026352035,"24/03/2016","22:00:00",55,5,0,1,1,0
2026352035,"24/03/2016","23:00:00",55,5,0,1,1,0
2026352035,"24/04/2016","00:00:00",60,0,0,1,0,0
2026352035,"24/04/2016","01:00:00",56,4,0,1,1,0
2026352035,"24/04/2016","02:00:00",60,0,0,1,0,0
2026352035,"24/04/2016","03:00:00",60,0,0,1,0,0
2026352035,"24/04/2016","04:00:00",60,0,0,1,0,0
2026352035,"24/04/2016","05:00:00",59,1,0,1,1,0
2026352035,"24/04/2016","06:00:00",40,0,0,1,0,0
2026352035,"24/04/2016","21:00:00",41,6,5,1,1,1
2026352035,"24/04/2016","22:00:00",57,3,0,1,1,0
2026352035,"24/04/2016","23:00:00",56,4,0,1,1,0
2026352035,"25/03/2016","00:00:00",58,2,0,1,1,0
2026352035,"25/03/2016","01:00:00",60,0,0,1,0,0
2026352035,"25/03/2016","02:00:00",60,0,0,1,0,0
2026352035,"25/03/2016","03:00:00",60,0,0,1,0,0
2026352035,"25/03/2016","04:00:00",60,0,0,1,0,0
2026352035,"25/03/2016","05:00:00",50,10,0,1,1,0
2026352035,"25/03/2016","06:00:00",37,2,0,1,1,0
2026352035,"25/03/2016","21:00:00",2,1,4,1,1,1
2026352035,"25/03/2016","22:00:00",56,4,0,1,1,0
2026352035,"25/03/2016","23:00:00",52,7,1,1,1,1
2026352035,"25/04/2016","00:00:00",59,1,0,1,1,0
2026352035,"25/04/2016","01:00:00",58,2,0,1,1,0
2026352035,"25/04/2016","02:00:00",59,1,0,1,1,0
2026352035,"25/04/2016","03:00:00",60,0,0,1,0,0
2026352035,"25/04/2016","04:00:00",57,3,0,1,1,0
2026352035,"25/04/2016","05:00:00",59,0,0,1,0,0
2026352035,"26/03/2016","00:00:00",56,4,0,1,1,0
2026352035,"26/03/2016","01:00:00",60,0,0,1,0,0
2026352035,"26/03/2016","02:00:00",59,1,0,1,1,0
2026352035,"26/03/2016","03:00:00",58,2,0,1,1,0
2026352035,"26/03/2016","04:00:00",58,2,0,1,1,0
2026352035,"26/03/2016","05:00:00",56,4,0,1,1,0
2026352035,"26/03/2016","06:00:00",60,0,0,1,0,0
2026352035,"26/03/2016","07:00:00",18,0,0,1,0,0
2026352035,"26/03/2016","20:00:00",1,1,1,1,1,1
2026352035,"26/03/2016","21:00:00",52,8,0,1,1,0
2026352035,"26/03/2016","22:00:00",44,16,0,1,1,0
2026352035,"26/03/2016","23:00:00",57,3,0,1,1,0
2026352035,"26/04/2016","21:00:00",9,5,0,1,1,0
2026352035,"26/04/2016","22:00:00",55,5,0,1,1,0
2026352035,"26/04/2016","23:00:00",49,11,0,1,1,0
2026352035,"27/03/2016","00:00:00",59,1,0,1,1,0
2026352035,"27/03/2016","01:00:00",56,4,0,1,1,0
2026352035,"27/03/2016","02:00:00",60,0,0,1,0,0
2026352035,"27/03/2016","03:00:00",59,1,0,1,1,0
2026352035,"27/03/2016","04:00:00",60,0,0,1,0,0
2026352035,"27/03/2016","05:00:00",60,0,0,1,0,0
2026352035,"27/03/2016","06:00:00",47,0,0,1,0,0
2026352035,"27/03/2016","21:00:00",44,7,3,1,1,1
2026352035,"27/03/2016","22:00:00",45,15,0,1,1,0
2026352035,"27/03/2016","23:00:00",55,5,0,1,1,0
2026352035,"27/04/2016","00:00:00",56,4,0,1,1,0
2026352035,"27/04/2016","01:00:00",55,4,1,1,1,1
2026352035,"27/04/2016","02:00:00",58,2,0,1,1,0
2026352035,"27/04/2016","03:00:00",58,2,0,1,1,0
2026352035,"27/04/2016","04:00:00",59,1,0,1,1,0
2026352035,"27/04/2016","05:00:00",60,0,0,1,0,0
2026352035,"27/04/2016","06:00:00",49,2,0,1,1,0
2026352035,"27/04/2016","21:00:00",29,4,4,1,1,1
2026352035,"27/04/2016","22:00:00",55,5,0,1,1,0
2026352035,"27/04/2016","23:00:00",53,7,0,1,1,0
2026352035,"28/03/2016","00:00:00",60,0,0,1,0,0
2026352035,"28/03/2016","01:00:00",60,0,0,1,0,0
2026352035,"28/03/2016","02:00:00",60,0,0,1,0,0
2026352035,"28/03/2016","03:00:00",60,0,0,1,0,0
2026352035,"28/03/2016","04:00:00",56,4,0,1,1,0
2026352035,"28/03/2016","05:00:00",60,0,0,1,0,0
2026352035,"28/03/2016","06:00:00",19,2,0,1,1,0
2026352035,"28/03/2016","21:00:00",31,6,1,1,1,1
2026352035,"28/03/2016","22:00:00",51,9,0,1,1,0
2026352035,"28/03/2016","23:00:00",53,7,0,1,1,0
2026352035,"28/04/2016","00:00:00",54,6,0,1,1,0
2026352035,"28/04/2016","01:00:00",59,1,0,1,1,0
2026352035,"28/04/2016","02:00:00",60,0,0,1,0,0
2026352035,"28/04/2016","03:00:00",57,3,0,1,1,0
2026352035,"28/04/2016","04:00:00",60,0,0,1,0,0
2026352035,"28/04/2016","05:00:00",58,2,0,1,1,0
2026352035,"28/04/2016","06:00:00",28,0,0,1,0,0
2026352035,"28/04/2016","22:00:00",30,1,4,1,1,1
2026352035,"28/04/2016","23:00:00",56,4,0,1,1,0
2026352035,"29/03/2016","00:00:00",60,0,0,1,0,0
2026352035,"29/03/2016","01:00:00",60,0,0,1,0,0
2026352035,"29/03/2016","02:00:00",60,0,0,1,0,0
2026352035,"29/03/2016","03:00:00",60,0,0,1,0,0
2026352035,"29/03/2016","04:00:00",56,4,0,1,1,0
2026352035,"29/03/2016","05:00:00",52,0,0,1,0,0
2026352035,"29/03/2016","21:00:00",36,5,8,1,1,1
2026352035,"29/03/2016","22:00:00",49,11,0,1,1,0
2026352035,"29/03/2016","23:00:00",49,11,0,1,1,0
2026352035,"29/04/2016","00:00:00",56,4,0,1,1,0
2026352035,"29/04/2016","01:00:00",58,2,0,1,1,0
2026352035,"29/04/2016","02:00:00",60,0,0,1,0,0
2026352035,"29/04/2016","03:00:00",59,1,0,1,1,0
2026352035,"29/04/2016","04:00:00",60,0,0,1,0,0
2026352035,"29/04/2016","05:00:00",56,4,0,1,1,0
2026352035,"29/04/2016","06:00:00",55,0,0,1,0,0
2026352035,"29/04/2016","20:00:00",0,0,1,0,0,1
2026352035,"29/04/2016","21:00:00",48,9,3,1,1,1
2026352035,"29/04/2016","22:00:00",49,10,1,1,1,1
2026352035,"29/04/2016","23:00:00",56,4,0,1,1,0
2026352035,"30/03/2016","00:00:00",58,2,0,1,1,0
2026352035,"30/03/2016","01:00:00",60,0,0,1,0,0
2026352035,"30/03/2016","02:00:00",60,0,0,1,0,0
2026352035,"30/03/2016","03:00:00",59,1,0,1,1,0
2026352035,"30/03/2016","04:00:00",53,7,0,1,1,0
2026352035,"30/03/2016","05:00:00",57,3,0,1,1,0
2026352035,"30/03/2016","06:00:00",11,2,0,1,1,0
2026352035,"30/03/2016","21:00:00",19,5,3,1,1,1
2026352035,"30/03/2016","22:00:00",43,17,0,1,1,0
2026352035,"30/03/2016","23:00:00",48,12,0,1,1,0
2026352035,"30/04/2016","00:00:00",58,2,0,1,1,0
2026352035,"30/04/2016","01:00:00",60,0,0,1,0,0
2026352035,"30/04/2016","02:00:00",60,0,0,1,0,0
2026352035,"30/04/2016","03:00:00",60,0,0,1,0,0
2026352035,"30/04/2016","04:00:00",60,0,0,1,0,0
2026352035,"30/04/2016","05:00:00",56,4,0,1,1,0
2026352035,"30/04/2016","06:00:00",60,0,0,1,0,0
2026352035,"30/04/2016","07:00:00",6,0,0,1,0,0
2026352035,"30/04/2016","20:00:00",2,1,4,1,1,1
2026352035,"30/04/2016","21:00:00",59,1,0,1,1,0
2026352035,"30/04/2016","22:00:00",53,7,0,1,1,0
2026352035,"30/04/2016","23:00:00",58,2,0,1,1,0
2026352035,"31/03/2016","00:00:00",57,3,0,1,1,0
2026352035,"31/03/2016","01:00:00",58,2,0,1,1,0
2026352035,"31/03/2016","02:00:00",54,6,0,1,1,0
2026352035,"31/03/2016","03:00:00",59,1,0,1,1,0
2026352035,"31/03/2016","04:00:00",60,0,0,1,0,0
2026352035,"31/03/2016","05:00:00",59,1,0,1,1,0
2026352035,"31/03/2016","06:00:00",7,0,0,1,0,0
2026352035,"31/03/2016","20:00:00",7,1,0,1,1,0
2026352035,"31/03/2016","21:00:00",52,8,0,1,1,0
2026352035,"31/03/2016","22:00:00",52,7,1,1,1,1
2026352035,"31/03/2016","23:00:00",59,1,0,1,1,0
2320127002,"23/04/2016","20:00:00",42,4,4,1,1,1
2320127002,"23/04/2016","21:00:00",19,0,0,1,0,0
2347167796,"01/04/2016","00:00:00",53,5,2,1,1,1
2347167796,"01/04/2016","01:00:00",60,0,0,1,0,0
2347167796,"01/04/2016","02:00:00",60,0,0,1,0,0
2347167796,"01/04/2016","03:00:00",60,0,0,1,0,0
2347167796,"01/04/2016","04:00:00",58,2,0,1,1,0
2347167796,"01/04/2016","05:00:00",60,0,0,1,0,0
2347167796,"01/04/2016","06:00:00",23,8,0,1,1,0
2347167796,"02/04/2016","00:00:00",8,5,5,1,1,1
2347167796,"02/04/2016","01:00:00",60,0,0,1,0,0
2347167796,"02/04/2016","02:00:00",60,0,0,1,0,0
2347167796,"02/04/2016","03:00:00",60,0,0,1,0,0
2347167796,"02/04/2016","04:00:00",53,4,3,1,1,1
2347167796,"02/04/2016","05:00:00",60,0,0,1,0,0
2347167796,"02/04/2016","06:00:00",60,0,0,1,0,0
2347167796,"02/04/2016","07:00:00",46,12,2,1,1,1
2347167796,"02/04/2016","08:00:00",7,14,0,1,1,0
2347167796,"02/04/2016","23:00:00",3,1,0,1,1,0
2347167796,"03/04/2016","00:00:00",42,9,9,1,1,1
2347167796,"03/04/2016","01:00:00",60,0,0,1,0,0
2347167796,"03/04/2016","02:00:00",60,0,0,1,0,0
2347167796,"03/04/2016","03:00:00",59,1,0,1,1,0
2347167796,"03/04/2016","04:00:00",60,0,0,1,0,0
2347167796,"03/04/2016","05:00:00",60,0,0,1,0,0
2347167796,"03/04/2016","06:00:00",60,0,0,1,0,0
2347167796,"03/04/2016","07:00:00",37,13,4,1,1,1
2347167796,"03/04/2016","21:00:00",28,1,2,1,1,1
2347167796,"03/04/2016","22:00:00",60,0,0,1,0,0
2347167796,"03/04/2016","23:00:00",53,7,0,1,1,0
2347167796,"04/04/2016","00:00:00",52,8,0,1,1,0
2347167796,"04/04/2016","01:00:00",59,1,0,1,1,0
2347167796,"04/04/2016","02:00:00",60,0,0,1,0,0
2347167796,"04/04/2016","03:00:00",58,2,0,1,1,0
2347167796,"04/04/2016","04:00:00",60,0,0,1,0,0
2347167796,"04/04/2016","05:00:00",47,10,3,1,1,1
2347167796,"04/04/2016","06:00:00",28,10,1,1,1,1
2347167796,"04/04/2016","21:00:00",1,3,2,1,1,1
2347167796,"04/04/2016","22:00:00",55,5,0,1,1,0
2347167796,"04/04/2016","23:00:00",52,8,0,1,1,0
2347167796,"05/04/2016","00:00:00",48,12,0,1,1,0
2347167796,"05/04/2016","01:00:00",46,14,0,1,1,0
2347167796,"05/04/2016","02:00:00",59,1,0,1,1,0
2347167796,"05/04/2016","03:00:00",56,4,0,1,1,0
2347167796,"05/04/2016","04:00:00",58,2,0,1,1,0
2347167796,"05/04/2016","05:00:00",59,1,0,1,1,0
2347167796,"05/04/2016","06:00:00",39,8,3,1,1,1
2347167796,"05/04/2016","23:00:00",30,2,6,1,1,1
2347167796,"06/04/2016","00:00:00",60,0,0,1,0,0
2347167796,"06/04/2016","01:00:00",60,0,0,1,0,0
2347167796,"06/04/2016","02:00:00",26,31,3,1,1,1
2347167796,"06/04/2016","03:00:00",56,4,0,1,1,0
2347167796,"06/04/2016","04:00:00",57,3,0,1,1,0
2347167796,"06/04/2016","05:00:00",54,6,0,1,1,0
2347167796,"06/04/2016","06:00:00",54,4,2,1,1,1
2347167796,"06/04/2016","07:00:00",5,0,0,1,0,0
2347167796,"07/04/2016","22:00:00",10,2,4,1,1,1
2347167796,"07/04/2016","23:00:00",60,0,0,1,0,0
2347167796,"08/04/2016","00:00:00",57,3,0,1,1,0
2347167796,"08/04/2016","01:00:00",55,5,0,1,1,0
2347167796,"08/04/2016","02:00:00",50,10,0,1,1,0
2347167796,"08/04/2016","03:00:00",56,4,0,1,1,0
2347167796,"08/04/2016","04:00:00",58,2,0,1,1,0
2347167796,"08/04/2016","05:00:00",60,0,0,1,0,0
2347167796,"08/04/2016","06:00:00",44,1,0,1,1,0
2347167796,"09/04/2016","23:00:00",18,2,1,1,1,1
2347167796,"10/04/2016","00:00:00",56,4,0,1,1,0
2347167796,"10/04/2016","01:00:00",48,12,0,1,1,0
2347167796,"10/04/2016","02:00:00",55,5,0,1,1,0
2347167796,"10/04/2016","03:00:00",60,0,0,1,0,0
2347167796,"10/04/2016","04:00:00",53,4,3,1,1,1
2347167796,"10/04/2016","05:00:00",60,0,0,1,0,0
2347167796,"10/04/2016","06:00:00",59,1,0,1,1,0
2347167796,"10/04/2016","07:00:00",47,11,2,1,1,1
2347167796,"10/04/2016","08:00:00",58,2,0,1,1,0
2347167796,"10/04/2016","09:00:00",2,0,0,1,0,0
2347167796,"10/04/2016","22:00:00",51,1,5,1,1,1
2347167796,"10/04/2016","23:00:00",52,8,0,1,1,0
2347167796,"11/04/2016","00:00:00",52,8,0,1,1,0
2347167796,"11/04/2016","01:00:00",43,15,2,1,1,1
2347167796,"11/04/2016","02:00:00",48,12,0,1,1,0
2347167796,"11/04/2016","03:00:00",60,0,0,1,0,0
2347167796,"11/04/2016","04:00:00",60,0,0,1,0,0
2347167796,"11/04/2016","05:00:00",59,1,0,1,1,0
2347167796,"11/04/2016","06:00:00",31,7,1,1,1,1
2347167796,"12/03/2016","00:00:00",60,0,0,1,0,0
2347167796,"12/03/2016","01:00:00",60,0,0,1,0,0
2347167796,"12/03/2016","02:00:00",59,1,0,1,1,0
2347167796,"12/03/2016","03:00:00",53,5,2,1,1,1
2347167796,"12/03/2016","04:00:00",60,0,0,1,0,0
2347167796,"12/03/2016","05:00:00",58,2,0,1,1,0
2347167796,"12/03/2016","06:00:00",49,8,2,1,1,1
2347167796,"12/03/2016","22:00:00",15,1,4,1,1,1
2347167796,"12/03/2016","23:00:00",60,0,0,1,0,0
2347167796,"12/04/2016","22:00:00",51,2,2,1,1,1
2347167796,"12/04/2016","23:00:00",56,4,0,1,1,0
2347167796,"13/03/2016","00:00:00",60,0,0,1,0,0
2347167796,"13/03/2016","01:00:00",47,11,2,1,1,1
2347167796,"13/03/2016","02:00:00",60,0,0,1,0,0
2347167796,"13/03/2016","03:00:00",51,9,0,1,1,0
2347167796,"13/03/2016","04:00:00",60,0,0,1,0,0
2347167796,"13/03/2016","05:00:00",60,0,0,1,0,0
2347167796,"13/03/2016","06:00:00",60,0,0,1,0,0
2347167796,"13/03/2016","07:00:00",59,1,0,1,1,0
2347167796,"13/03/2016","08:00:00",0,1,0,0,1,0
2347167796,"13/03/2016","21:00:00",14,5,0,1,1,0
2347167796,"13/03/2016","22:00:00",53,5,2,1,1,1
2347167796,"13/03/2016","23:00:00",53,5,2,1,1,1
2347167796,"13/04/2016","00:00:00",43,17,0,1,1,0
2347167796,"13/04/2016","01:00:00",43,17,0,1,1,0
2347167796,"13/04/2016","02:00:00",58,2,0,1,1,0
2347167796,"13/04/2016","03:00:00",60,0,0,1,0,0
2347167796,"13/04/2016","04:00:00",58,2,0,1,1,0
2347167796,"13/04/2016","05:00:00",57,3,0,1,1,0
2347167796,"13/04/2016","06:00:00",41,13,2,1,1,1
2347167796,"13/04/2016","22:00:00",41,1,0,1,1,0
2347167796,"13/04/2016","23:00:00",40,20,0,1,1,0
2347167796,"14/03/2016","00:00:00",60,0,0,1,0,0
2347167796,"14/03/2016","01:00:00",55,5,0,1,1,0
2347167796,"14/03/2016","02:00:00",45,12,3,1,1,1
2347167796,"14/03/2016","03:00:00",57,3,0,1,1,0
2347167796,"14/03/2016","04:00:00",60,0,0,1,0,0
2347167796,"14/03/2016","05:00:00",58,2,0,1,1,0
2347167796,"14/03/2016","06:00:00",29,8,2,1,1,1
2347167796,"14/03/2016","22:00:00",8,0,1,1,0,1
2347167796,"14/03/2016","23:00:00",60,0,0,1,0,0
2347167796,"14/04/2016","00:00:00",59,1,0,1,1,0
2347167796,"14/04/2016","01:00:00",45,12,3,1,1,1
2347167796,"14/04/2016","02:00:00",58,2,0,1,1,0
2347167796,"14/04/2016","03:00:00",60,0,0,1,0,0
2347167796,"14/04/2016","04:00:00",59,1,0,1,1,0
2347167796,"14/04/2016","05:00:00",59,1,0,1,1,0
2347167796,"14/04/2016","06:00:00",24,3,0,1,1,0
2347167796,"14/04/2016","22:00:00",32,1,0,1,1,0
2347167796,"14/04/2016","23:00:00",54,6,0,1,1,0
2347167796,"15/03/2016","00:00:00",60,0,0,1,0,0
2347167796,"15/03/2016","01:00:00",38,22,0,1,1,0
2347167796,"15/03/2016","02:00:00",56,4,0,1,1,0
2347167796,"15/03/2016","03:00:00",48,9,3,1,1,1
2347167796,"15/03/2016","04:00:00",60,0,0,1,0,0
2347167796,"15/03/2016","05:00:00",60,0,0,1,0,0
2347167796,"15/03/2016","06:00:00",45,2,1,1,1,1
2347167796,"15/03/2016","21:00:00",25,9,3,1,1,1
2347167796,"15/03/2016","22:00:00",57,3,0,1,1,0
2347167796,"15/03/2016","23:00:00",52,8,0,1,1,0
2347167796,"15/04/2016","00:00:00",60,0,0,1,0,0
2347167796,"15/04/2016","01:00:00",54,6,0,1,1,0
2347167796,"15/04/2016","02:00:00",42,16,2,1,1,1
2347167796,"15/04/2016","03:00:00",55,5,0,1,1,0
2347167796,"15/04/2016","04:00:00",56,4,0,1,1,0
2347167796,"15/04/2016","05:00:00",56,4,0,1,1,0
2347167796,"15/04/2016","06:00:00",43,7,1,1,1,1
2347167796,"16/03/2016","00:00:00",40,2,4,2,1,1
2347167796,"16/03/2016","01:00:00",56,4,0,1,1,0
2347167796,"16/03/2016","02:00:00",60,0,0,1,0,0
2347167796,"16/03/2016","03:00:00",60,0,0,1,0,0
2347167796,"16/03/2016","04:00:00",60,0,0,1,0,0
2347167796,"16/03/2016","05:00:00",60,0,0,1,0,0
2347167796,"16/03/2016","06:00:00",49,7,3,1,1,1
2347167796,"16/03/2016","22:00:00",7,3,0,1,1,0
2347167796,"16/03/2016","23:00:00",54,6,0,1,1,0
2347167796,"16/04/2016","22:00:00",4,2,0,1,1,0
2347167796,"16/04/2016","23:00:00",58,2,0,1,1,0
2347167796,"17/03/2016","00:00:00",59,1,0,1,1,0
2347167796,"17/03/2016","01:00:00",46,14,0,1,1,0
2347167796,"17/03/2016","02:00:00",55,2,3,1,1,1
2347167796,"17/03/2016","03:00:00",60,0,0,1,0,0
2347167796,"17/03/2016","04:00:00",52,8,0,1,1,0
2347167796,"17/03/2016","05:00:00",60,0,0,1,0,0
2347167796,"17/03/2016","06:00:00",51,2,0,1,1,0
2347167796,"17/04/2016","00:00:00",56,4,0,1,1,0
2347167796,"17/04/2016","01:00:00",55,5,0,1,1,0
2347167796,"17/04/2016","02:00:00",57,3,0,1,1,0
2347167796,"17/04/2016","03:00:00",60,0,0,1,0,0
2347167796,"17/04/2016","04:00:00",59,1,0,1,1,0
2347167796,"17/04/2016","05:00:00",59,1,0,1,1,0
2347167796,"17/04/2016","06:00:00",60,0,0,1,0,0
2347167796,"17/04/2016","07:00:00",46,11,3,1,1,1
2347167796,"17/04/2016","08:00:00",42,14,0,1,1,0
2347167796,"17/04/2016","21:00:00",15,2,2,1,1,1
2347167796,"17/04/2016","22:00:00",60,0,0,1,0,0
2347167796,"17/04/2016","23:00:00",58,2,0,1,1,0
2347167796,"18/03/2016","00:00:00",18,3,3,1,1,1
2347167796,"18/03/2016","01:00:00",60,0,0,1,0,0
2347167796,"18/03/2016","02:00:00",56,4,0,1,1,0
2347167796,"18/03/2016","03:00:00",46,12,2,1,1,1
2347167796,"18/03/2016","04:00:00",60,0,0,1,0,0
2347167796,"18/03/2016","05:00:00",56,4,0,1,1,0
2347167796,"18/03/2016","06:00:00",57,3,0,1,1,0
2347167796,"18/03/2016","07:00:00",18,8,0,1,1,0
2347167796,"18/03/2016","21:00:00",0,0,6,0,0,1
2347167796,"18/03/2016","22:00:00",10,19,31,1,1,1
2347167796,"18/03/2016","23:00:00",54,3,3,1,1,1
2347167796,"18/04/2016","00:00:00",43,17,0,1,1,0
2347167796,"18/04/2016","01:00:00",58,2,0,1,1,0
2347167796,"18/04/2016","02:00:00",54,6,0,1,1,0
2347167796,"18/04/2016","03:00:00",58,2,0,1,1,0
2347167796,"18/04/2016","04:00:00",59,1,0,1,1,0
2347167796,"18/04/2016","05:00:00",59,1,0,1,1,0
2347167796,"18/04/2016","06:00:00",36,18,4,1,1,1
2347167796,"18/04/2016","22:00:00",37,12,2,1,1,1
2347167796,"18/04/2016","23:00:00",56,4,0,1,1,0
2347167796,"19/03/2016","00:00:00",60,0,0,1,0,0
2347167796,"19/03/2016","01:00:00",58,2,0,1,1,0
2347167796,"19/03/2016","02:00:00",58,2,0,1,1,0
2347167796,"19/03/2016","03:00:00",11,0,0,1,0,0
2347167796,"19/03/2016","22:00:00",3,4,3,1,1,1
2347167796,"19/03/2016","23:00:00",60,0,0,1,0,0
2347167796,"19/04/2016","00:00:00",60,0,0,1,0,0
2347167796,"19/04/2016","01:00:00",59,1,0,1,1,0
2347167796,"19/04/2016","02:00:00",53,7,0,1,1,0
2347167796,"19/04/2016","03:00:00",60,0,0,1,0,0
2347167796,"19/04/2016","04:00:00",59,1,0,1,1,0
2347167796,"19/04/2016","05:00:00",52,6,2,1,1,1
2347167796,"19/04/2016","06:00:00",29,13,1,1,1,1
2347167796,"20/03/2016","00:00:00",60,0,0,1,0,0
2347167796,"20/03/2016","01:00:00",47,13,0,1,1,0
2347167796,"20/03/2016","02:00:00",52,8,0,1,1,0
2347167796,"20/03/2016","03:00:00",54,4,2,1,1,1
2347167796,"20/03/2016","04:00:00",59,1,0,1,1,0
2347167796,"20/03/2016","05:00:00",60,0,0,1,0,0
2347167796,"20/03/2016","06:00:00",59,1,0,1,1,0
2347167796,"20/03/2016","07:00:00",29,12,5,1,1,1
2347167796,"20/03/2016","22:00:00",50,6,3,1,1,1
2347167796,"20/03/2016","23:00:00",59,1,0,1,1,0
2347167796,"20/04/2016","22:00:00",39,7,0,1,1,0
2347167796,"20/04/2016","23:00:00",59,1,0,1,1,0
2347167796,"21/03/2016","00:00:00",60,0,0,1,0,0
2347167796,"21/03/2016","01:00:00",50,8,2,1,1,1
2347167796,"21/03/2016","02:00:00",58,2,0,1,1,0
2347167796,"21/03/2016","03:00:00",60,0,0,1,0,0
2347167796,"21/03/2016","04:00:00",52,8,0,1,1,0
2347167796,"21/03/2016","05:00:00",55,5,0,1,1,0
2347167796,"21/03/2016","06:00:00",28,1,0,1,1,0
2347167796,"21/03/2016","22:00:00",29,2,4,1,1,1
2347167796,"21/03/2016","23:00:00",60,0,0,1,0,0
2347167796,"21/04/2016","00:00:00",57,3,0,1,1,0
2347167796,"21/04/2016","01:00:00",60,0,0,1,0,0
2347167796,"21/04/2016","02:00:00",54,6,0,1,1,0
2347167796,"21/04/2016","03:00:00",58,2,0,1,1,0
2347167796,"21/04/2016","04:00:00",60,0,0,1,0,0
2347167796,"21/04/2016","05:00:00",60,0,0,1,0,0
2347167796,"21/04/2016","06:00:00",13,5,0,1,1,0
2347167796,"21/04/2016","23:00:00",38,2,4,1,1,1
2347167796,"22/03/2016","00:00:00",59,1,0,1,1,0
2347167796,"22/03/2016","01:00:00",51,9,0,1,1,0
2347167796,"22/03/2016","02:00:00",48,9,3,1,1,1
2347167796,"22/03/2016","03:00:00",59,1,0,1,1,0
2347167796,"22/03/2016","04:00:00",60,0,0,1,0,0
2347167796,"22/03/2016","05:00:00",58,2,0,1,1,0
2347167796,"22/03/2016","06:00:00",48,1,0,1,1,0
2347167796,"22/03/2016","22:00:00",46,4,4,1,1,1
2347167796,"22/03/2016","23:00:00",59,1,0,1,1,0
